Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Οι ζωντανοί νεκροί 7. Η ηρεμία πριν ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Kirkman, Robert",4.90,13.12,https://www.protoporia.gr/kirkman-robert-oi-zontanoi-nekroi-7.-i-iremia-prin-metaxeirismeno-562536.html
Πλούτος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Αριστοφάνης,10.65,,https://www.protoporia.gr/aristofanis-ploutos-metaxeirismeno-518323.html
Οι προδοσίες των ονομάτων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μαρούτσου, Έλενα",12.78,,https://www.protoporia.gr/maroutsou-elena-oi-prodosies-ton-onomaton-metaxeirismeno-454167.html
Πέθανε με τα μάτια ανοιχτά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Raymond, Derek",12.45,17.78,https://www.protoporia.gr/raymond-derek-pethane-me-ta-matia-anoixta-metaxeirismeno-598811.html
Ο βασιλιάς είναι νεκρός ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Lewis, Jim",5.90,19.90,https://www.protoporia.gr/lewis-jim-o-vasilias-einai-nekros-metaxeirismeno-604228.html
Η χήρα της λίμνης Μπλεντ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,12.39,17.70,https://www.protoporia.gr/i-xira-tis-limnis-mplent-metaxeirismeno-2226180151921.html
Άλλοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Herbert, James",25.00,,https://www.protoporia.gr/herbert-james-alloi-metaxeirismeno-500396.html
Ο τελευταίος Έλληνας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φιορέτος, Άρης",9.50,19.17,https://www.protoporia.gr/fioretos-aris-o-teleutaios-ellinas-metaxeirismeno-376973.html
House of Cards ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Dobbs, Michael",13.50,,https://www.protoporia.gr/dobbs-michael-house-of-cards-metaxeirismeno-438319.html
Ιστορία της ελληνικής γλώσσας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Συλλογικό,9.90,63.90,https://www.protoporia.gr/sullogiko-istoria-tis-ellinikis-glossas-metaxeirismeno-389265.html
ΣΤΑ ΣΟΚΑΚΙΑ ΤΗΣ ΨΥΧΗΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδάκη, Αλκυόνη",9.90,12.00,https://www.protoporia.gr/papadaki-alkuoni-sta-sokakia-tis-psuxis-metaxeirismeno-599341.html
Το πρόβλημα του ανθρώπου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπούμπερ, Μάρτιν",5.70,9.50,https://www.protoporia.gr/mpoumper-martin-to-provlima-tou-anthropou-metaxeirismeno-378833.html
Παντρεμένες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σφακιανάκης, Αρης",2.90,16.50,https://www.protoporia.gr/sfakianakis-aris-pantremenes-metaxeirismeno-384756.html
Ερασιτέχνης δολοφόνος (δεμένο) ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τσάντλερ, Ρέημοντ",4.00,15.99,https://www.protoporia.gr/tsantler-reimont-erasitexnis-dolofonos-demeno-metaxeirismeno-423542.html
Ο άνθρωπος του καθρέφτη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κέπλερ, Λαρς",14.63,20.90,https://www.protoporia.gr/kepler-lars-o-anthropos-tou-kathrefti-metaxeirismeno-2226180706275.html
Η ΠΑΙΔΙΚΟΤΗΤΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,1.80,,https://www.protoporia.gr/i-paidikotita-metaxeirismeno-407762.html
Λεξικό της ψυχικής υγείας του παιδιού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γούλφσον, Ρίτσαρντ",12.00,16.00,https://www.protoporia.gr/goulfson-ritsarnt-leksiko-tis-psuxikis-ugeias-tou-paidiou-metaxeirismeno-463343.html
Τα λάφυρα του Αυγούστου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γούτας, Παναγιώτης",5.90,9.57,https://www.protoporia.gr/goutas-panagiotis-ta-lafura-tou-augoustou-metaxeirismeno-464511.html
ΔΙΑΒΑΖΩ 456 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.00,10.00,https://www.protoporia.gr/diavazo-456-metaxeirismeno-497923.html
Ο περίπατος της καρδιάς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ντραγκό, Φερνάντο Σάντσεθ",2.90,15.90,https://www.protoporia.gr/ntragko-fernanto-santseth-o-peripatos-tis-kardias-metaxeirismeno-365941.html
Το αγόρι και ο Ρίπλεϊ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χάισμιθ, Πατρίτσια",7.00,10.00,https://www.protoporia.gr/xaismith-patritsia-to-agori-kai-o-riplei-metaxeirismeno-386896.html
Νεκρός μέχρι να σκοτεινιάσει ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χάρρις, Σαρλαίν",6.00,18.90,https://www.protoporia.gr/xarris-sarlain-nekros-mexri-na-skoteiniasei-metaxeirismeno-359897.html
Συνωμοσία της φωτιάς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νέβιλ, Στιούαρτ",4.50,16.60,https://www.protoporia.gr/nevil-stiouart-sunomosia-tis-fotias-metaxeirismeno-355157.html
Μύθος και ιδεολογία στη ρωσική επανάσταση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παππά, Έλλη",5.00,5.94,https://www.protoporia.gr/pappa-elli-muthos-kai-ideologia-sti-rosiki-epanastasi-metaxeirismeno-550777.html
Μια κλεμμένη ιστορία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βασιλοπούλου, Λίνα",2.90,12.72,https://www.protoporia.gr/vasilopoulou-lina-mia-klemmeni-istoria-metaxeirismeno-552812.html
Ντάντυ ο Μακροπόδης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γουέμπστερ, Τζιν",2.50,10.00,https://www.protoporia.gr/gouempster-tzin-ntantu-o-makropodis-metaxeirismeno-554427.html
Ο πελαργός και ο Ερμής ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπακώστας, Διονύσης",4.90,13.50,https://www.protoporia.gr/papakostas-dionusis-o-pelargos-kai-o-ermis-metaxeirismeno-556561.html
Τέταρτη περίπτωση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χριστογιάννης, Γιώργος Ι.",3.00,5.31,https://www.protoporia.gr/xristogiannis-giorgos-i.-tetarti-periptosi-metaxeirismeno-558683.html
"Εγώ, η Μάρθα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Φραγκούλη, Λίτσα",3.00,10.20,https://www.protoporia.gr/fragkouli-litsa-ego-i-martha-metaxeirismeno-456741.html
Το αμπέλι μας στον Πόντο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μαυρίδης, Όμηρος",9.90,16.39,https://www.protoporia.gr/mauridis-omiros-to-ampeli-mas-ston-ponto-metaxeirismeno-364463.html
Σιωπηλή κραυγή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Marsons, Angela",6.60,16.50,https://www.protoporia.gr/marsons-angela-siopili-kraugi-metaxeirismeno-452709.html
Καταθέσεις για τον Χρήστο Μαλεβίτση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μιχαηλίδης, Κώστας",7.00,17.04,https://www.protoporia.gr/vassis-konstantinos-katatheseis-gia-ton-xristo-malevitsi-metaxeirismeno-507621.html
Το καθαρό χάδι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ζαρόκωστα, Κατερίνα",3.50,10.65,https://www.protoporia.gr/zarokosta-katerina-to-katharo-xadi-metaxeirismeno-371016.html
Η παραμορφωμένη επανάσταση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τρότσκι, Λεόν",7.00,14.00,https://www.protoporia.gr/trotski-leon-i-paramorfomeni-epanastasi-metaxeirismeno-569127.html
Μάρκετινγκ λιανικού και χονδρικού εμπορίου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαβασιλείου, Νικόλαος",12.35,30.88,https://www.protoporia.gr/mpaltas-georgios-marketingk-lianikou-kai-xondrikou-emporiou-metaxeirismeno-569832.html
Μισώ μισώ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πολενάκη, Μαρία",4.00,8.52,https://www.protoporia.gr/polenaki-maria-miso-miso-metaxeirismeno-420776.html
Κατακτήσεις και αυτοκρατορία του Μεγάλου Αλεξάνδρου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Bosworth, A. B.",8.00,23.43,https://www.protoporia.gr/bosworth-a.-b.-kataktiseis-kai-autokratoria-tou-megalou-aleksandrou-metaxeirismeno-600130.html
Μακρινή Ακτή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Yeldham, Peter",2.90,11.00,https://www.protoporia.gr/yeldham-peter-makrini-akti-metaxeirismeno-350953.html
Ο δράκος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τουρνιέ, Μισέλ",12.90,18.00,https://www.protoporia.gr/tournie-misel-o-drakos-metaxeirismeno-351614.html
Η τελευταία λέξη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πετροπούλου, Μαρίνα",4.00,9.90,https://www.protoporia.gr/petropoulou-marina-i-teleutaia-leksi-metaxeirismeno-368432.html
Οι ελεγείες του Ντουίνο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ρίλκε, Ράινερ Μαρία",6.00,8.16,https://www.protoporia.gr/rilke-rainer-maria-oi-elegeies-tou-ntouino-metaxeirismeno-467056.html
Ανεξάντλητες συστάσεις ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Burg, Bob",6.00,17.83,https://www.protoporia.gr/burg-bob-aneksantlites-sustaseis-metaxeirismeno-455651.html
Φυγή χωρίς τέλος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ροτ, Γιόζεφ",10.85,15.50,https://www.protoporia.gr/rot-giozef-fugi-xoris-telos-metaxeirismeno-2229605056696.html
ΤΟ ΚΑΣΤΡΟ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κρόνιν, Τζόζεφ Άρτσιμπαλντ",2.00,10.00,https://www.protoporia.gr/kronin-tzozef-artsimpalnt-to-kastro-metaxeirismeno-506444.html
Το ΜΒΑ σε εικόνες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Barron, Jason",9.40,18.80,https://www.protoporia.gr/barron-jason-to-mva-se-eikones-metaxeirismeno-550335.html
525 τάγμα πεζικού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χαριτόπουλος, Διονύσης",9.90,13.08,https://www.protoporia.gr/xaritopoulos-dionusis-525-tagma-pezikou-metaxeirismeno-392063.html
Ο κύριος από το Σαν Φραντσίσκο Ωραία ζωή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπούνιν, Ιβάν",2.50,,https://www.protoporia.gr/mpounin-ivan-o-kurios-apo-to-san-frantsisko-oraia-zoi-metaxeirismeno-388253.html
Πιθανή αποκάλυψη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αλαβέρα, Ρούλα",1.50,2.12,https://www.protoporia.gr/alavera-roula-pithani-apokalupsi-metaxeirismeno-401796.html
Γραμμή αίματος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κόνελι, Μάικλ",4.50,16.60,https://www.protoporia.gr/koneli-maikl-grammi-aimatos-metaxeirismeno-473232.html
"Ελληνο-Τουρκικοί, Τουρκο-Ελληνικοί διάλογοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ",,2.80,7.00,https://www.protoporia.gr/ellino-tourkikoi-tourko-ellinikoi-dialogoi-metaxeirismeno-508246.html
Tim Cook ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Kahney, Leander",8.85,17.70,https://www.protoporia.gr/kahney-leander-tim-cook-metaxeirismeno-517930.html
Η έξοδος από την κρίση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κόλμερ, Κώστας",8.90,17.32,https://www.protoporia.gr/kolmer-kostas-i-eksodos-apo-tin-krisi-metaxeirismeno-518986.html
Κάστρα της Πελοποννήσου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καρποδίνη-Δημητριάδη, Ευφρ.",29.90,67.27,https://www.protoporia.gr/karpodini-dimitriadi-eufr.-kastra-tis-peloponnisou-metaxeirismeno-525184.html
"Καληνύχτα, σενιόρα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Ζιάννη, Δήμητρα",2.56,6.39,https://www.protoporia.gr/zianni-dimitra-kalinuxta-seniora-metaxeirismeno-530833.html
Οι κυρίες με τα τυρκουάζ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μόσχου, Κωνσταντίνα Α.",5.76,14.40,https://www.protoporia.gr/mosxou-konstantina-a.-oi-kuries-me-ta-turkouaz-metaxeirismeno-531543.html
Η ζωή ενός ζωγράφου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βυζάντιος, Περικλής",7.00,20.39,https://www.protoporia.gr/vuzantios-periklis-i-zoi-enos-zografou-metaxeirismeno-384568.html
Ημερολόγιο για περαστικούς στα τέλη του αιώνα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Χριστοφής, Χριστόφορος",3.50,10.20,https://www.protoporia.gr/xristofis-xristoforos-imerologio-gia-perastikous-sta-teli-tou-aiona-metaxeirismeno-550711.html
Ο δρόμος προς την Ολυμπία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Bernand, Andre",23.85,47.70,https://www.protoporia.gr/bernand-andre-o-dromos-pros-tin-olumpia-metaxeirismeno-552116.html
Εφ όπλου λόγοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κωβαίος, Γιάννης Β.",2.80,16.00,https://www.protoporia.gr/kovaios-giannis-v.-ef-oplou-logoi-metaxeirismeno-552125.html
ΤΑΙΛΑΝΔΗ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.90,10.00,https://www.protoporia.gr/tailandi-metaxeirismeno-395266.html
Η έφεση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γκρίσαμ, Τζων",3.00,10.00,https://www.protoporia.gr/gkrisam-tzon-i-efesi-metaxeirismeno-545009.html
Το ξύπνημα των αμνών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Swann, Leonie",7.00,17.77,https://www.protoporia.gr/swann-leonie-to-ksupnima-ton-amnon-metaxeirismeno-382968.html
Το σημειωματάριο του Μιχαήλ Άγγελου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Christopher, Paul",13.00,16.31,https://www.protoporia.gr/christopher-paul-to-simeiomatario-tou-mixail-aggelou-metaxeirismeno-366997.html
Οι φυλακές της παιδικής μας ηλικίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Miller, Alice",8.50,15.96,https://www.protoporia.gr/miller-alice-oi-fulakes-tis-paidikis-mas-ilikias-metaxeirismeno-392330.html
Ιστορία της χημείας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Leicester, Henry",15.00,,https://www.protoporia.gr/leicester-henry-istoria-tis-ximeias-metaxeirismeno-553303.html
Φύγε ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"McMann, Lisa",4.36,10.90,https://www.protoporia.gr/mcmann-lisa-fuge-metaxeirismeno-463977.html
Η σκιαγραφία των γενναίων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κένεντυ, Τζων",7.00,,https://www.protoporia.gr/kenentu-tzon-i-skiagrafia-ton-gennaion-metaxeirismeno-565934.html
Η σφραγίδα του Καραβάτζο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πασκάλις, Λουίτζι Ντε",8.00,17.90,https://www.protoporia.gr/paskalis-louitzi-nte-i-sfragida-tou-karavatzo-metaxeirismeno-566213.html
Τελευταία έξοδος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Axat, Federico",6.90,17.70,https://www.protoporia.gr/axat-federico-teleutaia-eksodos-metaxeirismeno-457433.html
Ανάμεσα μας το ποτάμι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νόμπελη-Φαραζή, Έλσα",1.90,14.20,https://www.protoporia.gr/nompeli-farazi-elsa-anamesa-mas-to-potami-metaxeirismeno-350959.html
Η αποστολή του δράκοντα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"ΜακΚάφρεϊ, Αν",10.00,20.39,https://www.protoporia.gr/makkafrei-an-i-apostoli-tou-drakonta-metaxeirismeno-552367.html
Ο μικρός Νικόλας - ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γκοσινί, Ρενέ",6.00,12.00,https://www.protoporia.gr/gkosini-rene-o-mikros-nikolas-metaxeirismeno-416397.html
Το βιβλίο της γυναίκας - ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πολυσίδου, Ελένη",4.00,,https://www.protoporia.gr/polusidou-eleni-to-vivlio-tis-gunaikas-metaxeirismeno-456432.html
Ευλογημένο καταφύγιο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κόντογλου, Φώτης",20.00,,https://www.protoporia.gr/kontoglou-fotis-eulogimeno-katafugio-metaxeirismeno-428388.html
Άλικο βελούδο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τζαβάρα, Έλενα",4.50,9.00,https://www.protoporia.gr/tzavara-elena-aliko-veloudo-metaxeirismeno-519926.html
Συστήματα διαχείρησης βάσεων δεδομένων II ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Gehrke, Johannes",21.57,35.95,https://www.protoporia.gr/gehrke-johannes-sustimata-diaxeirisis-vaseon-dedomenon-ii-metaxeirismeno-521122.html
Οι Μαντόνες του Λένινγκραντ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Dean, Debra",5.90,16.90,https://www.protoporia.gr/dean-debra-oi-mantones-tou-leningkrant-metaxeirismeno-403889.html
Καλοκαίρι στο Μπάντεν-Μπάντεν ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τσίπκιν, Λεονίντ",2.90,15.28,https://www.protoporia.gr/tsipkin-leonint-kalokairi-sto-mpanten-mpanten-metaxeirismeno-372830.html
Η Ελλάδα και το Ευρωπαϊκό μέλλον της Τουρκίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καζάκος, Πάνος",4.90,17.49,https://www.protoporia.gr/kazakos-panos-i-ellada-kai-to-europaiko-mellon-tis-tourkias-metaxeirismeno-550853.html
Λισιέν Λεβέν Ι - Μεταχειρισμένο,,15.40,,https://www.protoporia.gr/lisien-leven-i-metaxeirismeno-348906.html
Με τα δικά μου φτερά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μιχαηλίδου, Δέσποινα",7.90,13.83,https://www.protoporia.gr/mixailidou-despoina-me-ta-dika-mou-ftera-metaxeirismeno-411567.html
The Godfather Νονός. Η επιστροφή ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Winegardner, Mark",8.00,24.90,https://www.protoporia.gr/winegardner-mark-the-godfather-nonos.-i-epistrofi-metaxeirismeno-353941.html
Ο γιατρός του βασιλιά και η βασίλισσα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ένκβιστ, Περ Ολόβ",2.90,10.00,https://www.protoporia.gr/enkvist-per-olov-o-giatros-tou-vasilia-kai-i-vasilissa-metaxeirismeno-566783.html
Η συνείδηση της γυναίκας μέσα στον ανδρικό κόσμο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ροουμπόθαμ, Σίλα",3.80,10.00,https://www.protoporia.gr/rooumpotham-sila-i-suneidisi-tis-gunaikas-mesa-ston-andriko-kosmo-metaxeirismeno-571236.html
Μίκης Θεοδωράκης το χρονικό μιας επανάστασης 1960-1967 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λάδης, Φώντας",6.90,12.00,https://www.protoporia.gr/ladis-fontas-mikis-theodorakis-to-xroniko-mias-epanastasis-1960-1967-metaxeirismeno-575039.html
Η μοιραία πενταετία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βούλγαρης, Γιάννης",9.00,18.00,https://www.protoporia.gr/voulgaris-giannis-i-moiraia-pentaetia-metaxeirismeno-365909.html
Η Ιερή Πέτρα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Carranza, Andreu",9.90,18.34,https://www.protoporia.gr/carranza-andreu-i-ieri-petra-metaxeirismeno-494452.html
ΚΑΤΑΡΑΜΕΝΟ ΠΑΘΟΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,ΓΙΑΝΝΟΣ ΛΑΜΠΗΣ,3.50,10.00,https://www.protoporia.gr/giannos-lampis-katarameno-pathos-metaxeirismeno-504574.html
Έρως ελευθερίας και δημοκρατίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,6.00,22.35,https://www.protoporia.gr/eros-eleutherias-kai-dimokratias-metaxeirismeno-550533.html
Αλέξανδρος Παναγούλης Πρόβες θανάτου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μαρδάς, Κώστας",12.00,15.00,https://www.protoporia.gr/mardas-kostas-aleksandros-panagoulis-proves-thanatou-metaxeirismeno-556531.html
Και η ελπίδα γύρισε ξανά... ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μανιάτη, Νικόλ-Άννα",3.70,16.23,https://www.protoporia.gr/maniati-nikol-anna-kai-i-elpida-gurise-ksana...-metaxeirismeno-358481.html
Ποιήματα 1943-1974 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κακναβάτος, Έκτωρ",10.00,12.92,https://www.protoporia.gr/kaknavatos-ektor-poiimata-1943-1974-metaxeirismeno-578828.html
Επικίνδυνες επαφές ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καρντινάλ, Μαρί",7.00,,https://www.protoporia.gr/karntinal-mari-epikindynes-epafes-metaxeirismeno-2225600406320.html
Μαθήματα Ευτυχίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Matthews, Carole",8.30,16.60,https://www.protoporia.gr/matthews-carole-mathimata-eutuxias-metaxeirismeno-521165.html
Αγαπώντας χωρίς αυταπάτες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Biewend, Edith",4.50,9.00,https://www.protoporia.gr/biewend-edith-agapontas-xoris-autapates-metaxeirismeno-536808.html
Εξόριστος - Το αγόρι που δεν ήταν μάγος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Sniegoski, Thomas",3.95,12.88,https://www.protoporia.gr/golden-christopher-eksoristos-to-agori-pou-den-itan-magos-metaxeirismeno-382672.html
HEROES 3 STUDY COMPANION (Μεταχειρισμένο),,19.01,22.37,https://www.protoporia.gr/heroes-3-study-companion-metaxeirismeno-346842.html
Ο Ιππότης Ι - Οι τρεις φίλοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Le Chevalier, Leon",3.20,9.18,https://www.protoporia.gr/le-chevalier-leon-o-ippotis-i-oi-treis-filoi-metaxeirismeno-453636.html
Ο τελευταίος αδερφός ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Appanah, Natacha",7.00,14.20,https://www.protoporia.gr/appanah-natacha-o-teleutaios-aderfos-metaxeirismeno-455578.html
Μπρος γκρεμός και πίσω... ράφι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φήλντινγκ, Έλεν",8.00,,https://www.protoporia.gr/fhlntingk-elen-mpros-gkremos-kai-pisw-rafi-metaxeirismeno-2225604107452.html
Τζοτζό θέλω να με λένε ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τσάκαλος, Γεράσιμος",4.00,12.78,https://www.protoporia.gr/tsakalos-gerasimos-tzotzo-thelo-na-me-lene-metaxeirismeno-500112.html
Η Συμμορία του Τυφλοπόντικα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Δεληολάνης, Δημήτρης",4.24,8.48,https://www.protoporia.gr/deliolanis-dimitris-i-summoria-tou-tuflopontika-metaxeirismeno-507008.html
ΤΑΧΙ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πασχαλίδου, Αλεξάνδρα",2.90,15.79,https://www.protoporia.gr/pasxalidou-aleksandra-taxi-metaxeirismeno-364537.html
Σε απόσταση αναπνοής ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Gardner, Lisa",7.50,16.60,https://www.protoporia.gr/gardner-lisa-se-apostasi-anapnois-metaxeirismeno-549975.html
Ξανθίππη Η σύντροφος του Σωκράτη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μεσαντιέ, Ζεράλ",8.45,20.49,https://www.protoporia.gr/mesantie-zeral-ksanthippi-i-suntrofos-tou-sokrati-metaxeirismeno-369204.html
Εφτά ταξίδια μέσα στο χρόνο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Εντσενσμπέργκερ, Χανς Μάγκνους",5.90,14.34,https://www.protoporia.gr/entsensmpergker-xans-magknous-efta-taksidia-mesa-sto-xrono-metaxeirismeno-551311.html
